scroll,z,k,seed,p,x,y,inside,capped
PHerc1545,7236,1,20269151,1.0,2850.1814708543893,3137.6702540773686,1,0
PHerc1545,7236,1,20269151,1.5,2844.1814708543893,3178.6702540773686,1,0
PHerc1545,7236,1,20269151,2.0,2853.1814708543893,3452.6702540773686,1,0
PHerc1545,7236,2,20270151,0.5,2904.1373951018586,3076.7286811744975,1,0
PHerc1545,7236,2,20270151,1.0,2810.1373951018586,3100.7286811744975,1,0
PHerc1545,7236,2,20270151,1.5,2717.1373951018586,3086.7286811744975,1,0
PHerc1545,7236,2,20270151,2.0,2714.1373951018586,3087.7286811744975,1,0
PHerc1545,7236,3,20271151,0.5,2937.586677425011,3091.842891473893,1,0
PHerc1545,7236,3,20271151,1.0,2869.586677425011,3144.842891473893,1,0
PHerc1545,7236,3,20271151,1.5,2863.586677425011,3163.842891473893,1,0
PHerc1545,7236,3,20271151,2.0,2864.586677425011,3435.842891473893,1,0
PHerc1545,7236,4,20272151,0.5,2908.4776889617674,3012.868834092655,1,0
PHerc1545,7236,4,20272151,1.0,2859.4776889617674,3133.868834092655,1,0
PHerc1545,7236,4,20272151,1.5,2854.4776889617674,3158.868834092655,1,0
PHerc1545,7236,4,20272151,2.0,2923.4776889617674,3636.868834092655,1,0
PHerc1545,7236,5,20273151,0.5,2923.6985831940274,3080.613944517451,1,0
PHerc1545,7236,5,20273151,1.0,2907.6985831940274,3143.613944517451,1,0
PHerc1545,7236,5,20273151,1.5,2923.6985831940274,3199.613944517451,1,0
PHerc1545,7236,5,20273151,2.0,2243.6985831940274,2888.613944517451,1,0
PHerc1545,7236,6,20274151,0.5,2886.016849127934,3043.6696277809265,1,0
PHerc1545,7236,6,20274151,1.0,2851.016849127934,3118.6696277809265,1,0
PHerc1545,7236,6,20274151,1.5,2743.016849127934,3167.6696277809265,1,0
PHerc1545,7236,6,20274151,2.0,2713.016849127934,3193.6696277809265,1,0
PHerc1545,7236,7,20275151,0.5,2900.4335578104506,3052.27374365918,1,0
PHerc1545,7236,7,20275151,1.0,2877.4335578104506,3127.27374365918,1,0
PHerc1545,7236,7,20275151,1.5,2846.4335578104506,3181.27374365918,1,0
PHerc1545,7236,7,20275151,2.0,2882.4335578104506,3534.27374365918,1,0
PHerc1545,7236,8,20276151,0.5,2906.306195188713,3086.436102507804,1,0
PHerc1545,7236,8,20276151,1.0,2855.306195188713,3129.436102507804,1,0
PHerc1545,7236,8,20276151,1.5,2854.306195188713,3192.436102507804,1,0
PHerc1545,7236,8,20276151,2.0,2983.306195188713,3684.436102507804,1,0
PHerc1545,7236,9,20277151,0.5,2916.871276475292,3082.303211561594,1,0
PHerc1545,7236,9,20277151,1.0,2797.871276475292,3121.303211561594,1,0
PHerc1545,7236,9,20277151,1.5,2773.871276475292,3139.303211561594,1,0
PHerc1545,7236,9,20277151,2.0,2841.871276475292,2071.303211561594,1,0
PHerc1545,7236,10,20278151,0.5,2902.202069978583,3030.0923978086635,1,0
PHerc1545,7236,10,20278151,1.0,2859.202069978583,3127.0923978086635,1,0
PHerc1545,7236,10,20278151,1.5,2757.202069978583,3164.0923978086635,1,0
PHerc1545,7236,10,20278151,2.0,2700.202069978583,3183.0923978086635,1,0
PHerc1545,7236,11,20279151,0.5,2935.088179791291,3088.4970230031026,1,0
PHerc1545,7236,11,20279151,1.0,2933.088179791291,3149.4970230031026,1,0
PHerc1545,7236,11,20279151,1.5,2931.088179791291,3166.4970230031026,1,0
PHerc1545,7236,11,20279151,2.0,2888.088179791291,3660.4970230031026,1,0
PHerc1545,7236,12,20280151,0.5,2887.8844818653815,3002.779191206565,1,0
PHerc1545,7236,12,20280151,1.0,2835.8844818653815,3120.779191206565,1,0
PHerc1545,7236,12,20280151,1.5,2731.8844818653815,3150.779191206565,1,0
PHerc1545,7236,12,20280151,2.0,2831.8844818653815,3593.779191206565,1,0
PHerc1545,7236,13,20281151,0.5,2901.6912597003798,3069.827373880919,1,0
PHerc1545,7236,13,20281151,1.0,2864.6912597003798,3143.827373880919,1,0
PHerc1545,7236,13,20281151,1.5,2825.6912597003798,3160.827373880919,1,0
PHerc1545,7236,13,20281151,2.0,2479.6912597003798,3123.827373880919,1,0
PHerc1545,7236,14,20282151,0.5,2901.0139806932852,3073.656532207755,1,0
PHerc1545,7236,14,20282151,1.0,2855.0139806932852,3127.656532207755,1,0
PHerc1545,7236,14,20282151,1.5,2698.0139806932852,3135.656532207755,1,0
PHerc1545,7236,14,20282151,2.0,2751.0139806932852,3415.656532207755,1,0
PHerc1545,7236,15,20283151,0.5,2942.302739756775,3070.291872062427,1,0
PHerc1545,7236,15,20283151,1.0,2884.302739756775,3131.291872062427,1,0
PHerc1545,7236,15,20283151,1.5,2869.302739756775,3158.291872062427,1,0
PHerc1545,7236,15,20283151,2.0,2957.302739756775,3568.291872062427,1,0
PHerc1545,7236,16,20284151,0.5,2892.959880724099,3065.1873116800703,1,0
PHerc1545,7236,16,20284151,1.0,2827.959880724099,3137.1873116800703,1,0
PHerc1545,7236,16,20284151,1.5,2722.959880724099,3122.1873116800703,1,0
PHerc1545,7236,16,20284151,2.0,2715.959880724099,3123.1873116800703,1,0
PHerc1545,7236,17,20285151,0.5,2901.3365791358788,3084.167033683747,1,0
PHerc1545,7236,17,20285151,1.0,2896.3365791358788,3151.167033683747,1,0
PHerc1545,7236,17,20285151,1.5,2910.3365791358788,3209.167033683747,1,0
PHerc1545,7236,17,20285151,2.0,2891.3365791358788,3525.167033683747,1,0
PHerc1545,7236,18,20286151,0.5,2879.132119485554,3023.34019635137,1,0
PHerc1545,7236,18,20286151,1.0,2803.132119485554,3124.34019635137,1,0
PHerc1545,7236,18,20286151,1.5,2729.132119485554,3149.34019635137,1,0
PHerc1545,7236,18,20286151,2.0,2410.132119485554,2971.34019635137,1,0
PHerc1545,7236,19,20287151,0.5,2886.0151920314083,3058.9453025924367,1,0
PHerc1545,7236,19,20287151,1.0,2830.0151920314083,3137.9453025924367,1,0
PHerc1545,7236,19,20287151,1.5,2808.0151920314083,3155.9453025924367,1,0
PHerc1545,7236,19,20287151,2.0,2754.0151920314083,3160.9453025924367,1,0
PHerc1545,7906,0,20268821,0.5,3483.7914202969855,2487.9251155159145,1,0
PHerc1545,7906,0,20268821,1.0,3082.7914202969855,3383.9251155159145,1,0
PHerc1545,7906,0,20268821,1.5,3078.7914202969855,3389.9251155159145,1,0
PHerc1545,7906,0,20268821,2.0,3058.7914202969855,3456.9251155159145,1,0
PHerc1545,7906,1,20269821,0.5,3398.9987197360415,2397.3405633241673,1,0
PHerc1545,7906,1,20269821,1.0,3117.9987197360415,3380.3405633241673,1,0
PHerc1545,7906,1,20269821,1.5,2476.9987197360415,3091.3405633241673,1,0
PHerc1545,7906,1,20269821,2.0,2464.9987197360415,3100.3405633241673,1,0
PHerc1545,7906,2,20270821,0.5,3496.3256910604814,2513.071153903381,1,0
PHerc1545,7906,2,20270821,1.0,3268.3256910604814,3147.071153903381,1,0
PHerc1545,7906,2,20270821,1.5,3195.3256910604814,3363.071153903381,1,0
PHerc1545,7906,2,20270821,2.0,3175.3256910604814,3358.071153903381,1,0
PHerc1545,7906,3,20271821,0.5,3593.869469321795,2089.9129813659774,1,0
PHerc1545,7906,3,20271821,1.0,3627.869469321795,3480.9129813659774,1,0
PHerc1545,7906,3,20271821,1.5,2426.869469321795,3089.9129813659774,1,0
PHerc1545,7906,3,20271821,2.0,2396.869469321795,2603.9129813659774,1,0
PHerc1545,7906,4,20272821,0.5,3488.9110383082652,2496.386759696529,1,0
PHerc1545,7906,4,20272821,1.0,3546.9110383082652,3482.386759696529,1,0
PHerc1545,7906,4,20272821,1.5,3131.9110383082652,3382.386759696529,1,0
PHerc1545,7906,4,20272821,2.0,3131.9110383082652,3382.386759696529,1,0
PHerc1545,7906,5,20273821,0.5,3523.9214344634916,2047.49032241452,1,0
PHerc1545,7906,5,20273821,1.0,3128.9214344634916,3383.49032241452,1,0
PHerc1545,7906,5,20273821,1.5,3127.9214344634916,3385.49032241452,1,0
PHerc1545,7906,5,20273821,2.0,3130.9214344634916,3377.49032241452,1,0
PHerc1545,7906,6,20274821,0.5,3569.648561536964,2090.1722392198344,1,0
PHerc1545,7906,6,20274821,1.0,3097.648561536964,3365.1722392198344,1,0
PHerc1545,7906,6,20274821,1.5,2943.648561536964,3375.1722392198344,1,0
PHerc1545,7906,6,20274821,2.0,2430.648561536964,3101.1722392198344,1,0
PHerc1545,7906,7,20275821,0.5,3546.8415567391166,2064.9250990523715,1,0
PHerc1545,7906,7,20275821,1.0,3513.8415567391166,3469.9250990523715,1,0
PHerc1545,7906,7,20275821,1.5,3512.8415567391166,3469.9250990523715,1,0
PHerc1545,7906,7,20275821,2.0,3511.8415567391166,3469.9250990523715,1,0
PHerc1545,7906,8,20276821,0.5,3429.4549833380033,2464.5643204342887,1,0
PHerc1545,7906,8,20276821,1.0,3471.4549833380033,3455.5643204342887,1,0
PHerc1545,7906,8,20276821,1.5,2657.4549833380033,3090.5643204342887,1,0
PHerc1545,7906,8,20276821,2.0,2657.4549833380033,3086.5643204342887,1,0
PHerc1545,7906,9,20277821,0.5,3629.602376441693,2490.849209366079,1,0
PHerc1545,7906,9,20277821,1.0,2902.602376441693,3314.849209366079,1,0
PHerc1545,7906,9,20277821,1.5,2889.602376441693,3335.849209366079,1,0
PHerc1545,7906,9,20277821,2.0,2888.602376441693,3343.849209366079,1,0
PHerc1545,7906,10,20278821,0.5,3593.545859110027,2483.127200617201,1,0
PHerc1545,7906,10,20278821,1.0,3590.545859110027,3486.127200617201,1,0
PHerc1545,7906,10,20278821,1.5,3588.545859110027,3484.127200617201,1,0
PHerc1545,7906,10,20278821,2.0,2926.545859110027,3371.127200617201,1,0
PHerc1545,7906,11,20279821,0.5,3451.176293412588,2459.524665112177,1,0
PHerc1545,7906,11,20279821,1.0,3513.176293412588,3286.524665112177,1,0
PHerc1545,7906,11,20279821,1.5,3134.176293412588,3360.524665112177,1,0
PHerc1545,7906,11,20279821,2.0,3134.176293412588,3360.524665112177,1,0
PHerc1545,7906,12,20280821,0.5,3530.11849156721,2055.953637056905,1,0
PHerc1545,7906,12,20280821,1.0,3565.11849156721,3493.953637056905,1,0
PHerc1545,7906,12,20280821,1.5,3549.11849156721,3494.953637056905,1,0
PHerc1545,7906,12,20280821,2.0,3573.11849156721,3714.953637056905,1,0
PHerc1545,7906,13,20281821,0.5,3396.4191250208105,2343.6493019557156,1,0
PHerc1545,7906,13,20281821,1.0,3196.4191250208105,3381.6493019557156,1,0
PHerc1545,7906,13,20281821,1.5,3194.4191250208105,3387.6493019557156,1,0
PHerc1545,7906,13,20281821,2.0,2992.4191250208105,3405.6493019557156,1,0
PHerc1545,7906,14,20282821,0.5,3480.5466929766576,2498.8827651190004,1,0
PHerc1545,7906,14,20282821,1.0,2978.5466929766576,3338.8827651190004,1,0
PHerc1545,7906,14,20282821,1.5,2979.5466929766576,3389.8827651190004,1,0
PHerc1545,7906,14,20282821,2.0,2999.5466929766576,3411.8827651190004,1,0
PHerc1545,7906,15,20283821,0.5,3338.8197908097236,2363.998248373796,1,0
PHerc1545,7906,15,20283821,1.0,3567.8197908097236,3490.998248373796,1,0
PHerc1545,7906,15,20283821,1.5,3557.8197908097236,3494.998248373796,1,0
PHerc1545,7906,15,20283821,2.0,3125.8197908097236,3380.998248373796,1,0
PHerc1545,7906,16,20284821,0.5,3515.909945538945,2496.79552628039,1,0
PHerc1545,7906,16,20284821,1.0,3492.909945538945,3462.79552628039,1,0
PHerc1545,7906,16,20284821,1.5,2947.909945538945,3381.79552628039,1,0
PHerc1545,7906,16,20284821,2.0,2943.909945538945,3385.79552628039,1,0
PHerc1545,7906,17,20285821,0.5,3503.5107252684456,2488.6915764934893,1,0
PHerc1545,7906,17,20285821,1.0,3525.5107252684456,3470.6915764934893,1,0
PHerc1545,7906,17,20285821,1.5,2444.5107252684456,3081.6915764934893,1,0
PHerc1545,7906,17,20285821,2.0,2397.5107252684456,3089.6915764934893,1,0
PHerc1545,7906,18,20286821,0.5,3403.456794884416,2391.8826722539998,1,0
PHerc1545,7906,18,20286821,1.0,3308.456794884416,3432.8826722539998,1,0
PHerc1545,7906,18,20286821,1.5,3041.456794884416,3398.8826722539998,1,0
PHerc1545,7906,18,20286821,2.0,3041.456794884416,3398.8826722539998,1,0
PHerc1545,7906,19,20287821,0.5,3437.5748031094417,2477.8906740845705,1,0
PHerc1545,7906,19,20287821,1.0,3564.5748031094417,3477.8906740845705,1,0
PHerc1545,7906,19,20287821,1.5,3067.5748031094417,3416.8906740845705,1,0
PHerc1545,7906,19,20287821,2.0,3066.5748031094417,3423.8906740845705,1,0
PHerc1545,8576,0,20269491,0.5,3087.152462575744,3216.586330090324,1,0
PHerc1545,8576,0,20269491,1.0,3155.152462575744,3276.586330090324,1,0
PHerc1545,8576,0,20269491,1.5,2927.152462575744,3141.586330090324,1,0
PHerc1545,8576,0,20269491,2.0,3693.152462575744,3521.586330090324,1,0
PHerc1545,8576,1,20270491,0.5,3087.2585038760676,4552.741316108986,1,0
PHerc1545,8576,1,20270491,1.0,3095.2585038760676,3248.741316108986,1,0
PHerc1545,8576,1,20270491,1.5,3159.2585038760676,3266.741316108986,1,0
PHerc1545,8576,1,20270491,2.0,3159.2585038760676,3266.741316108986,1,0
PHerc1545,8576,2,20271491,0.5,3117.281071734611,3274.7435422308117,1,0
PHerc1545,8576,2,20271491,1.0,3083.281071734611,3140.7435422308117,1,0
PHerc1545,8576,2,20271491,1.5,3083.281071734611,3132.7435422308117,1,0
PHerc1545,8576,2,20271491,2.0,3428.281071734611,3593.7435422308117,1,0
PHerc1545,8576,3,20272491,0.5,3107.5246374304015,3236.341028423396,1,0
PHerc1545,8576,3,20272491,1.0,3001.5246374304015,3151.341028423396,1,0
PHerc1545,8576,3,20272491,1.5,2931.5246374304015,3130.341028423396,1,0
PHerc1545,8576,3,20272491,2.0,3589.5246374304015,3524.341028423396,1,0
PHerc1545,8576,4,20273491,0.5,3049.492716277856,3162.798899265371,1,0
PHerc1545,8576,4,20273491,1.0,3036.492716277856,3145.798899265371,1,0
PHerc1545,8576,4,20273491,1.5,3135.492716277856,3282.798899265371,1,0
PHerc1545,8576,4,20273491,2.0,3134.492716277856,3286.798899265371,1,0
PHerc1545,8576,5,20274491,0.5,3106.4205277755837,3238.49171518179,1,0
PHerc1545,8576,5,20274491,1.0,3107.4205277755837,3239.49171518179,1,0
PHerc1545,8576,5,20274491,1.5,3108.4205277755837,3241.49171518179,1,0
PHerc1545,8576,5,20274491,2.0,3812.4205277755837,3354.49171518179,1,0
PHerc1545,8576,6,20275491,0.5,3175.6944195451842,4556.70620772711,1,0
PHerc1545,8576,6,20275491,1.0,3129.6944195451842,3238.7062077271103,1,0
PHerc1545,8576,6,20275491,1.5,3227.6944195451842,3221.7062077271103,1,0
PHerc1545,8576,6,20275491,2.0,3994.6944195451842,3475.7062077271103,1,0
PHerc1545,8576,7,20276491,0.5,3063.5640574334134,4552.077693998181,1,0
PHerc1545,8576,7,20276491,1.0,2933.5640574334134,3133.0776939981806,1,0
PHerc1545,8576,7,20276491,1.5,2925.5640574334134,3128.0776939981806,1,0
PHerc1545,8576,7,20276491,2.0,2922.5640574334134,3129.0776939981806,1,0
PHerc1545,8576,8,20277491,0.5,3068.3283376185395,3193.9889102736915,1,0
PHerc1545,8576,8,20277491,1.0,3011.3283376185395,3165.9889102736915,1,0
PHerc1545,8576,8,20277491,1.5,3718.3283376185395,3305.9889102736915,1,0
PHerc1545,8576,8,20277491,2.0,3722.3283376185395,3300.9889102736915,1,0
PHerc1545,8576,9,20278491,0.5,3083.6348392988216,4566.216650651778,1,0
PHerc1545,8576,9,20278491,1.0,3801.6348392988216,3368.216650651778,1,0
PHerc1545,8576,9,20278491,1.5,3840.6348392988216,3390.216650651778,1,0
PHerc1545,8576,9,20278491,2.0,3840.6348392988216,3390.216650651778,1,0
PHerc1545,8576,10,20279491,0.5,3103.375600544171,3222.825396290278,1,0
PHerc1545,8576,10,20279491,1.0,3010.375600544171,3166.825396290278,1,0
PHerc1545,8576,10,20279491,1.5,2976.375600544171,3142.825396290278,1,0
PHerc1545,8576,10,20279491,2.0,2977.375600544171,3137.825396290278,1,0
PHerc1545,8576,11,20280491,0.5,3026.7135427094136,3163.721621978092,1,0
PHerc1545,8576,11,20280491,1.0,2992.7135427094136,3145.721621978092,1,0
PHerc1545,8576,11,20280491,1.5,2989.7135427094136,3136.721621978092,1,0
PHerc1545,8576,11,20280491,2.0,2988.7135427094136,3134.721621978092,1,0
PHerc1545,8576,12,20281491,0.5,3021.792871551008,4556.861067544295,1,0
PHerc1545,8576,12,20281491,1.0,3166.792871551008,3254.861067544295,1,0
PHerc1545,8576,12,20281491,1.5,3168.792871551008,3249.861067544295,1,0
PHerc1545,8576,12,20281491,2.0,3168.792871551008,3248.861067544295,1,0
PHerc1545,8576,13,20282491,0.5,3044.499944737795,3190.383453682637,1,0
PHerc1545,8576,13,20282491,1.0,2973.499944737795,3144.383453682637,1,0
PHerc1545,8576,13,20282491,1.5,2922.499944737795,3131.383453682637,1,0
PHerc1545,8576,13,20282491,2.0,3809.499944737795,3365.383453682637,1,0
PHerc1545,8576,14,20283491,0.5,3046.8337034710307,3218.1350134214617,1,0
PHerc1545,8576,14,20283491,1.0,3009.8337034710307,3161.1350134214617,1,0
PHerc1545,8576,14,20283491,1.5,3810.8337034710307,3354.1350134214617,1,0
PHerc1545,8576,14,20283491,2.0,3810.8337034710307,3354.1350134214617,1,0
PHerc1545,8576,15,20284491,0.5,3164.789072991194,3305.714280395481,1,0
PHerc1545,8576,15,20284491,1.0,3169.789072991194,3305.714280395481,1,0
PHerc1545,8576,15,20284491,1.5,3202.789072991194,3188.714280395481,1,0
PHerc1545,8576,15,20284491,2.0,3158.789072991194,3151.714280395481,1,0
PHerc1545,8576,16,20285491,0.5,3086.1439972583767,3218.202791030678,1,0
PHerc1545,8576,16,20285491,1.0,3810.1439972583767,3349.202791030678,1,0
PHerc1545,8576,16,20285491,1.5,3818.1439972583767,3347.202791030678,1,0
PHerc1545,8576,16,20285491,2.0,3088.1439972583767,2982.202791030678,1,0
PHerc1545,8576,17,20286491,0.5,3029.7553420476543,3202.3302595245923,1,0
PHerc1545,8576,17,20286491,1.0,3014.7553420476543,3191.3302595245923,1,0
PHerc1545,8576,17,20286491,1.5,3186.7553420476543,3189.3302595245923,1,0
PHerc1545,8576,17,20286491,2.0,3190.7553420476543,3176.3302595245923,1,0
PHerc1545,8576,18,20287491,0.5,3133.31347073106,4579.049537878467,1,0
PHerc1545,8576,18,20287491,1.0,3008.31347073106,3170.049537878467,1,0
PHerc1545,8576,18,20287491,1.5,3569.31347073106,3618.049537878467,1,0
PHerc1545,8576,18,20287491,2.0,3962.31347073106,3453.049537878467,1,0
PHerc1545,8576,19,20288491,0.5,3087.766762999979,4552.353185596564,1,0
PHerc1545,8576,19,20288491,1.0,3176.766762999979,3261.353185596564,1,0
PHerc1545,8576,19,20288491,1.5,3230.766762999979,3224.353185596564,1,0
PHerc1545,8576,19,20288491,2.0,3234.766762999979,3223.353185596564,1,0
PHerc1545,9247,0,20270162,0.5,3215.6057482926694,3163.1809473775065,1,0
PHerc1545,9247,0,20270162,1.0,3207.6057482926694,3154.1809473775065,1,0
PHerc1545,9247,0,20270162,1.5,3205.6057482926694,3157.1809473775065,1,0
PHerc1545,9247,0,20270162,2.0,2971.6057482926694,3003.1809473775065,1,0
PHerc1545,9247,1,20271162,0.5,3275.1031213473343,3181.786346418786,1,0
PHerc1545,9247,1,20271162,1.0,3194.1031213473343,3172.786346418786,1,0
PHerc1545,9247,1,20271162,1.5,3092.1031213473343,3042.786346418786,1,0
PHerc1545,9247,1,20271162,2.0,3065.1031213473343,3043.786346418786,1,0
PHerc1545,9247,2,20272162,0.5,3230.0304180067214,3148.181540649275,1,0
PHerc1545,9247,2,20272162,1.0,3228.0304180067214,3152.181540649275,1,0
PHerc1545,9247,2,20272162,1.5,3227.0304180067214,3154.181540649275,1,0
PHerc1545,9247,2,20272162,2.0,3226.0304180067214,3155.181540649275,1,0
PHerc1545,9247,3,20273162,0.5,3219.5985743127885,3152.0119995844852,1,0
PHerc1545,9247,3,20273162,1.0,3213.5985743127885,3148.0119995844852,1,0
PHerc1545,9247,3,20273162,1.5,3020.5985743127885,3059.0119995844852,1,0
PHerc1545,9247,3,20273162,2.0,2979.5985743127885,3026.0119995844852,1,0
PHerc1545,9247,4,20274162,0.5,3270.984846972583,3117.342715861505,1,0
PHerc1545,9247,4,20274162,1.0,3270.984846972583,3115.342715861505,1,0
PHerc1545,9247,4,20274162,1.5,3120.984846972583,3049.342715861505,1,0
PHerc1545,9247,4,20274162,2.0,3097.984846972583,3041.342715861505,1,0
PHerc1545,9247,5,20275162,0.5,3207.1250075174357,3149.344234114351,1,0
PHerc1545,9247,5,20275162,1.0,3117.1250075174357,3044.344234114351,1,0
PHerc1545,9247,5,20275162,1.5,3105.1250075174357,3029.344234114351,1,0
PHerc1545,9247,5,20275162,2.0,3170.1250075174357,2910.344234114351,1,0
PHerc1545,9247,6,20276162,0.5,3253.927334775289,3148.2910926723516,1,0
PHerc1545,9247,6,20276162,1.0,3253.927334775289,3148.2910926723516,1,0
PHerc1545,9247,6,20276162,1.5,3084.927334775289,3022.2910926723516,1,0
PHerc1545,9247,6,20276162,2.0,3082.927334775289,3020.2910926723516,1,0
PHerc1545,9247,7,20277162,0.5,3258.9788998255376,3107.7137850743793,1,0
PHerc1545,9247,7,20277162,1.0,3258.9788998255376,3106.7137850743793,1,0
PHerc1545,9247,7,20277162,1.5,3246.9788998255376,3160.7137850743793,1,0
PHerc1545,9247,7,20277162,2.0,3259.9788998255376,3104.7137850743793,1,0
PHerc1545,9247,8,20278162,0.5,3246.2196540347486,3164.219977662143,1,0
PHerc1545,9247,8,20278162,1.0,3223.2196540347486,3158.219977662143,1,0
PHerc1545,9247,8,20278162,1.5,3102.2196540347486,3026.219977662143,1,0
PHerc1545,9247,8,20278162,2.0,3050.2196540347486,3018.219977662143,1,0
PHerc1545,9247,9,20279162,0.5,3214.873849416679,3145.7553766442034,1,0
PHerc1545,9247,9,20279162,1.0,3209.873849416679,3144.7553766442034,1,0
PHerc1545,9247,9,20279162,1.5,3076.873849416679,3025.7553766442034,1,0
PHerc1545,9247,9,20279162,2.0,3026.873849416679,3019.7553766442034,1,0
PHerc1545,9247,10,20280162,0.5,3210.215188507395,3115.511166519369,1,0
PHerc1545,9247,10,20280162,1.0,3199.215188507395,3107.511166519369,1,0
PHerc1545,9247,10,20280162,1.5,3020.215188507395,3045.511166519369,1,0
PHerc1545,9247,10,20280162,2.0,3019.215188507395,3046.511166519369,1,0
PHerc1545,9247,11,20281162,0.5,3363.35502373373,3303.5430477240825,1,0
PHerc1545,9247,11,20281162,1.0,3196.35502373373,3163.5430477240825,1,0
PHerc1545,9247,11,20281162,1.5,3196.35502373373,3163.5430477240825,1,0
PHerc1545,9247,11,20281162,2.0,3113.35502373373,3196.5430477240825,1,0
PHerc1545,9247,12,20282162,0.5,3234.6644151975197,3113.8319646775362,1,0
PHerc1545,9247,12,20282162,1.0,3180.6644151975197,3096.8319646775362,1,0
PHerc1545,9247,12,20282162,1.5,3177.6644151975197,3109.8319646775362,1,0
PHerc1545,9247,12,20282162,2.0,3049.6644151975197,3017.8319646775362,1,0
PHerc1545,9247,13,20283162,0.5,3215.4053231073085,3170.8010291553046,1,0
PHerc1545,9247,13,20283162,1.0,3215.4053231073085,3170.8010291553046,1,0
PHerc1545,9247,13,20283162,1.5,3095.4053231073085,3026.8010291553046,1,0
PHerc1545,9247,13,20283162,2.0,3092.4053231073085,3022.8010291553046,1,0
PHerc1545,9247,14,20284162,0.5,3194.4448312690033,3177.708003516005,1,0
PHerc1545,9247,14,20284162,1.0,3138.4448312690033,3040.708003516005,1,0
PHerc1545,9247,14,20284162,1.5,3134.4448312690033,3035.708003516005,1,0
PHerc1545,9247,14,20284162,2.0,3139.4448312690033,3027.708003516005,1,0
PHerc1545,9247,15,20285162,0.5,3201.474261939882,3101.204990831,1,0
PHerc1545,9247,15,20285162,1.0,3130.474261939882,3053.204990831,1,0
PHerc1545,9247,15,20285162,1.5,3461.474261939882,3131.204990831,1,0
PHerc1545,9247,15,20285162,2.0,3536.474261939882,3171.204990831,1,0
PHerc1545,9247,16,20286162,0.5,3176.5386417995483,3123.6141442828957,1,0
PHerc1545,9247,16,20286162,1.0,3127.5386417995483,3038.6141442828957,1,0
PHerc1545,9247,16,20286162,1.5,3128.5386417995483,3032.6141442828957,1,0
PHerc1545,9247,16,20286162,2.0,3128.5386417995483,3023.6141442828957,1,0
PHerc1545,9247,17,20287162,0.5,3258.669536891677,3125.4752542497536,1,0
PHerc1545,9247,17,20287162,1.0,3204.669536891677,3154.4752542497536,1,0
PHerc1545,9247,17,20287162,1.5,3191.669536891677,3153.4752542497536,1,0
PHerc1545,9247,17,20287162,2.0,3189.669536891677,3152.4752542497536,1,0
PHerc1545,9247,18,20288162,0.5,3211.852516669687,3178.786284608924,1,0
PHerc1545,9247,18,20288162,1.0,3183.852516669687,3168.786284608924,1,0
PHerc1545,9247,18,20288162,1.5,3156.852516669687,3167.786284608924,1,0
PHerc1545,9247,18,20288162,2.0,3155.852516669687,3167.786284608924,1,0
PHerc1545,9247,19,20289162,0.5,3273.108656870425,3156.8172478235,1,0
PHerc1545,9247,19,20289162,1.0,3273.108656870425,3156.8172478235,1,0
PHerc1545,9247,19,20289162,1.5,3273.108656870425,3156.8172478235,1,0
PHerc1545,9247,19,20289162,2.0,3084.108656870425,3025.8172478235,1,0
PHerc1545,9917,0,20270832,0.5,3587.690535315371,3065.566855615314,1,0
PHerc1545,9917,0,20270832,1.0,3220.690535315371,3152.566855615314,1,0
PHerc1545,9917,0,20270832,1.5,3365.6905353153707,3397.566855615314,1,0
PHerc1545,9917,0,20270832,2.0,3366.690535315371,3415.566855615314,1,0
PHerc1545,9917,1,20271832,0.5,3755.0718184572625,3121.2346435389136,1,0
PHerc1545,9917,1,20271832,1.0,3884.0718184572625,3191.2346435389136,1,0
PHerc1545,9917,1,20271832,1.5,3901.0718184572625,3190.2346435389136,1,0
PHerc1545,9917,1,20271832,2.0,3970.0718184572625,3198.2346435389136,1,0
PHerc1545,9917,2,20272832,0.5,3476.192141056408,2921.287771958706,1,0
PHerc1545,9917,2,20272832,1.0,3365.192141056408,3191.287771958706,1,0
PHerc1545,9917,2,20272832,1.5,3365.192141056408,3193.287771958706,1,0
PHerc1545,9917,2,20272832,2.0,3165.192141056408,3428.287771958706,1,0
PHerc1545,9917,3,20273832,0.5,3599.6704819746765,2896.3977678902775,1,0
PHerc1545,9917,3,20273832,1.0,3734.6704819746765,3114.3977678902775,1,0
PHerc1545,9917,3,20273832,1.5,3902.6704819746765,3187.3977678902775,1,0
PHerc1545,9917,3,20273832,2.0,3734.6704819746765,3113.3977678902775,1,0
PHerc1545,9917,4,20274832,0.5,3682.8118656551383,3103.965783088711,1,0
PHerc1545,9917,4,20274832,1.0,3730.8118656551383,3240.965783088711,1,0
PHerc1545,9917,4,20274832,1.5,3943.8118656551383,3185.965783088711,1,0
PHerc1545,9917,4,20274832,2.0,3772.8118656551383,3594.965783088711,1,0
PHerc1545,9917,5,20275832,0.5,3406.773308953133,2836.749673008986,1,0
PHerc1545,9917,5,20275832,1.0,3900.773308953133,3190.749673008986,1,0
PHerc1545,9917,5,20275832,1.5,2988.773308953133,3255.749673008986,1,0
PHerc1545,9917,5,20275832,2.0,2979.773308953133,3251.749673008986,1,0
PHerc1545,9917,6,20276832,0.5,3519.4022883407947,2924.761175706193,1,0
PHerc1545,9917,6,20276832,1.0,3388.4022883407947,3230.761175706193,1,0
